Holy-Bible---French---French-Oltramare-Bible---Standard-Edition.toml	New Testament, Oltramare	Nouveau Testament, Oltramare	French	Français	1085221
Holy-Bible---French---French-Ostervald-Bible---Standard-Edition.toml	Ostervald French Bible	Ostervald French Bible	French	Français	4448602
Holy-Bible---French---French-Perret-Gentil-Rilliet---Standard-Edition.toml	Perret-Gentil and Rilliet Bible	Bible Perret-Gentil et Rilliet	French	Français	4456830
Holy-Bible---French---French-Stapfer-Bible---Standard-Edition.toml	Stapher New Testament	Nouveau Testament de Stapfer	French	Français	1077873
Holy-Bible---French---French-Synodale-Bible---Standard-Edition.toml	Synodal New Testament and Psalms	Nouveau Testament et Psaumes, Synodale	French	Français	1344887
Holy-Bible---French---Geneva-Bible---Standard-Edition.toml	French Geneva Bible	Le Bible de Genève	French	Français	1097770
Holy-Bible---French---Vulgate-Glaire---Standard-Edition.toml	Glaire French Vulgate	French Vulgate Glaire	French	Français	4614091
Holy-Bible---Gamit---Gamit-Bible---Standard-Edition.toml	Gamit Bible	ગામીત નોવો કરાર	Gamit	Gamit	2864250
Holy-Bible---Gamo---Gamo-Bible---Standard-Edition.toml	Gamo Bible (Ethiopic)	ጌሻ ማጻፋ	Gamo	Gamotso	5694796
Holy-Bible---Gamo---Gamo-Bible-Latin---Standard-Edition.toml	Gamo Bible (Latin)	Geeshsha Mexaafa	Gamo	Gamotso	4180448
Holy-Bible---Gamotso---Gamo---Standard-Edition.toml	Gamo New Testament	Gamo Geesha Maxxafa	Gamotso	Gamotso	970707
Holy-Bible---Gata---Gata-Didayi-Bible---Standard-Edition.toml	Gata Didayi Bible	ସତ୍‌ ଗାଲି	Gta Asa, Didayi	ଡିଡାୟୀ	3278453
Holy-Bible---Gayil---Gayl-Bible---Standard-Edition.toml	Goyil Bible	ክለ ጫቃ	Gayil	Gayil	1768167
Holy-Bible---Geji---Geji-Bible---Standard-Edition.toml	Geji Bible	Bùù Bible	Geji	Bùù	890823
Holy-Bible---German---German-Albrecht---Standard-Edition.toml	Albrecht New Testament and Psalms	Deutsche Neues Testament, Psalmen	German	Deutsch	1362142
