Holy-Bible---English---Noyes---Standard-Edition.txt	Noyes Bible	Noyes Bible	English	English	2282178
Holy-Bible---English---One-Unity-Resource-Bible---Standard-Edition.txt	One Unity Resource Bible	One Unity Resource Bible	English	English	1969086
Holy-Bible---English---Open-English-Bible-Commonwealth---Standard-Edition.txt	Open English Bible, Commonwealth	Open English Bible, Commonwealth	English	English	1446234
Holy-Bible---English---Open-English-Bible-US---Standard-Edition.txt	Open English Bible, US	Open English Bible, US	English	English	1445884
Holy-Bible---English---Orthodox-Jewish-Bible---Standard-Edition.txt	The Orthodox Jewish Bible	Tanakh and B'rit Chadasha	English	English	4616048
Holy-Bible---English---Revised-Version---Standard-Edition.txt	Revised Version 1895	Revised Version 1895	English	English	4255560
Holy-Bible---English---Rotherham-Bible---Standard-Edition.txt	Rotherham Emphasized Bible	Rotherham Emphasized Bible	English	English	4510616
Holy-Bible---English---STEPBible-Amalgamant---Standard-Edition.txt	STEPBible, Amalgamant	STEPBible, Amalgamant	English	English	4555325
Holy-Bible---English---STEPBible-Concordant---Standard-Edition.txt	STEPBible, Concordant	STEPBible, Concordant	English	English	4881731
Holy-Bible---English---Syriac-Peshitta-Etheridge---Standard-Edition.txt	Syriac Peshitta Etheridge	Syriac Peshitta Etheridge	English	English	990756
Holy-Bible---English---Syriac-Peshitta-Murdock---Standard-Edition.txt	Syriac Peshitta Murdock	Syriac Peshitta Murdock	English	English	988875
Holy-Bible---English---Text-Critical---Standard-Edition.txt	Boyd Text-Critical English NT	Boyd Text-Critical English NT	English	English	986667
Holy-Bible---English---Trans-Trans---Standard-Edition.txt	Translation for Translators	Translation for Translators	English	English	5797704
Holy-Bible---English---Twentieth-Century-NT---Standard-Edition.txt	Twentieth Century New Testament	Twentieth Century New Testament	English	English	1049886
Holy-Bible---English---Tyndale-Bible---Standard-Edition.txt	Tyndale Genesis, New Testament	Tyndale Genesis, New Testament	English	English	1775704
Holy-Bible---English---Unlocked-Literal-Bible---Standard-Edition.txt	Unlocked Literal Bible	Unlocked Literal Bible	English	English	4185483
Holy-Bible---English---Webster-Bible---Standard-Edition.txt	Webster Bible	Webster Bible	English	English	4246923
Holy-Bible---English---Webster-Bible-Revised---Standard-Edition.txt	Webster Version, Revised	Webster Version, Revised	English	English	4209650
Holy-Bible---English---Weymouth-NT---Standard-Edition.txt	Weymouth New Testament	Weymouth New Testament	English	English	1056877
Holy-Bible---English---World-English-Bible---Standard-Edition.txt	World English Bible	World English Bible	English	English	4118493
Holy-Bible---English---World-English-Bible-British-Edition---Standard-Edition.txt	World English Bible, British	World English Bible, British	English	English	4134548
Holy-Bible---English---World-English-Bible-Updated---Standard-Edition.txt	World English Bible Updated	World English Bible Updated	English	English	4129468
Holy-Bible---English---World-Messianic-Bible---Standard-Edition.txt	World Messianic Bible	World Messianic Bible	English	English	4132746
Holy-Bible---English---World-Messianic-Bible-British-Edition---Standard-Edition.txt	World Messianic Bible, British	World Messianic Bible, British	English	English	4137849
Holy-Bible---English---Worsley-Bible---Standard-Edition.txt	John Worsley New Testament	John Worsley New Testament	English	English	968415
Holy-Bible---English---Wycliffe-Bible---Standard-Edition.txt	Wycliffe Bible	Wycliffe Bible	English	English	4261304
Holy-Bible---English---Youngs-Literal-Translation---Standard-Edition.txt	Young's Literal Translation	Young's Literal Translation	English	English	4265861
Holy-Bible---Esperanto---Esperanto-Bible---Standard-Edition.txt	Esperanto London Bible	Esperanto London Bible	Esperanto	Esperanto	3945581
Holy-Bible---Estonian---Contemporary---Standard-Edition.txt	Estonian Modern Bible	Pühakiri Kaasaegses Eesti Keeles	Estonian	Eesti	926143
Holy-Bible---Estonian---For-All---Standard-Edition.txt	Estonian Bible	Piibel Kõigile	Estonian	Eesti	497757
Holy-Bible---Etulo---Etulo-Bible---Standard-Edition.txt	Etulo Bible	Utur Bible	Etulo	Utur	1053984
Holy-Bible---Ewe---Word-of-Life---Standard-Edition.txt	Éwé Bible	Biblia Agbenya La	Ewe	Eʋegbe	4215148
Holy-Bible---Falam---Falam-Chin-Bible---Standard-Edition.txt	Falam Chin Bible	Thukam Thar Lente Ṭon	Chin, Falam	Lai	89874
Holy-Bible---Finnish---Finnish-Bible---Standard-Edition.txt	Finnish Bible 1776	Finnish Bible 1776	Finnish	Suomen Kieli	4365913
Holy-Bible---Finnish---Finnish-Pyha-Raamattu---Standard-Edition.txt	Finnish Pyha Raamattu 1933/1938	Finnish Pyha Raamattu 1933/1938	Finnish	Suomen Kieli	4310980
Holy-Bible---Finnish---Open-Living-News---Standard-Edition.txt	Finnish Open Living News	Suomi Avoin Elävä Uutinen	Finnish	Suomen Kieli	1080351
Holy-Bible---Flemish---Flemish-De-Jonge-Bible---Standard-Edition.txt	New Testament, Nicolaas De Jonge	Het Vlaams Nieuwe Testament	Flemish	Vlaams	1012828
Holy-Bible---French---Bonnet-Bovet-Bible---Standard-Edition.txt	Annotated Bible, Bonnet and Bovet	La Bible Annotée de Bonnet et Bovet	French	Français	4450363
Holy-Bible---French---Free-for-the-World---Standard-Edition.txt	French Free Holy Bible for the World	Sainte Bible Libre Pour le Monde	French	Français	4317246
Holy-Bible---French---French-Crampon-Bible---Standard-Edition.txt	Augustin Crampon Bible	La Bible Augustin Crampon	French	Français	4432346
Holy-Bible---French---French-Crampon-Bible-New---Standard-Edition.txt	New Augustin Crampon Bible	Sainte Bible néo-Crampon Libre	French	Français	4426721
Holy-Bible---French---French-Darby-Bible---Standard-Edition.txt	French John Nelson Darby	Française John Nelson Darby	French	Français	4506209
Holy-Bible---French---French-Khan-Bible---Standard-Edition.txt	Zadoc Khan Bible	La Bible de Zadoc Khan	French	Français	3407647
Holy-Bible---French---French-LXX---Standard-Edition.txt	Translation of the LXX by P. GIGUET	Traduction de la LXX par P. GIGUET	French	Français	3354242
Holy-Bible---French---French-LXX-TheoTex---Standard-Edition.txt	LXX by P. GIGUET, TheoTex	Traduction de la LXX par P. GIGUET	French	Français	3399646
Holy-Bible---French---French-Louis-Segond-1910-Bible---Standard-Edition.txt	Louis Segond French Bible 1910	Louis Segond French Bible 1910	French	Français	4405433
Holy-Bible---French---French-Martin---Standard-Edition.txt	French Martin Bible	Bible Française Martin	French	Français	4621209
Holy-Bible---French---French-Oltramare-Bible---Standard-Edition.txt	New Testament, Oltramare	Nouveau Testament, Oltramare	French	Français	1068703
Holy-Bible---French---French-Ostervald-Bible---Standard-Edition.txt	Ostervald French Bible	Ostervald French Bible	French	Français	4384160
Holy-Bible---French---French-Perret-Gentil-Rilliet---Standard-Edition.txt	Perret-Gentil and Rilliet Bible	Bible Perret-Gentil et Rilliet	French	Français	4392386
Holy-Bible---French---French-Stapfer-Bible---Standard-Edition.txt	Stapher New Testament	Nouveau Testament de Stapfer	French	Français	1061351
Holy-Bible---French---French-Synodale-Bible---Standard-Edition.txt	Synodal New Testament and Psalms	Nouveau Testament et Psaumes, Synodale	French	Français	1323096
Holy-Bible---French---Geneva-Bible---Standard-Edition.txt	French Geneva Bible	Le Bible de Genève	French	Français	1081225
Holy-Bible---French---Vulgate-Glaire---Standard-Edition.txt	Glaire French Vulgate	French Vulgate Glaire	French	Français	4548602
Holy-Bible---Gamit---Gamit-Bible---Standard-Edition.txt	Gamit Bible	ગામીત નોવો કરાર	Gamit	Gamit	2847800
Holy-Bible---Gamo---Gamo-Bible---Standard-Edition.txt	Gamo Bible (Ethiopic)	ጌሻ ማጻፋ	Gamo	Gamotso	5630748
Holy-Bible---Gamo---Gamo-Bible-Latin---Standard-Edition.txt	Gamo Bible (Latin)	Geeshsha Mexaafa	Gamo	Gamotso	4116400
Holy-Bible---Gamotso---Gamo---Standard-Edition.txt	Gamo New Testament	Gamo Geesha Maxxafa	Gamotso	Gamotso	954434
Holy-Bible---Gata---Gata-Didayi-Bible---Standard-Edition.txt	Gata Didayi Bible	ସତ୍‌ ଗାଲି	Gta Asa, Didayi	ଡିଡାୟୀ	3261931
Holy-Bible---Gayil---Gayl-Bible---Standard-Edition.txt	Goyil Bible	ክለ ጫቃ	Gayil	Gayil	1751657
Holy-Bible---Geji---Geji-Bible---Standard-Edition.txt	Geji Bible	Bùù Bible	Geji	Bùù	878913
Holy-Bible---German---German-Albrecht---Standard-Edition.txt	Albrecht New Testament and Psalms	Deutsche Neues Testament, Psalmen	German	Deutsch	1340411
