Holy-Bible---English---Twentieth-Century-NT---Standard-Edition.tar	Twentieth Century New Testament	Twentieth Century New Testament	English	English	1095680
Holy-Bible---English---Tyndale-Bible---Standard-Edition.tar	Tyndale Genesis, New Testament	Tyndale Genesis, New Testament	English	English	1843200
Holy-Bible---English---Unlocked-Literal-Bible---Standard-Edition.tar	Unlocked Literal Bible	Unlocked Literal Bible	English	English	4321280
Holy-Bible---English---Webster-Bible---Standard-Edition.tar	Webster Bible	Webster Bible	English	English	4382720
Holy-Bible---English---Webster-Bible-Revised---Standard-Edition.tar	Webster Version, Revised	Webster Version, Revised	English	English	4341760
Holy-Bible---English---Weymouth-NT---Standard-Edition.tar	Weymouth New Testament	Weymouth New Testament	English	English	1105920
Holy-Bible---English---World-English-Bible---Standard-Edition.tar	World English Bible	World English Bible	English	English	4249600
Holy-Bible---English---World-English-Bible-British-Edition---Standard-Edition.tar	World English Bible, British	World English Bible, British	English	English	4270080
Holy-Bible---English---World-English-Bible-Updated---Standard-Edition.tar	World English Bible Updated	World English Bible Updated	English	English	4259840
Holy-Bible---English---World-Messianic-Bible---Standard-Edition.tar	World Messianic Bible	World Messianic Bible	English	English	4270080
Holy-Bible---English---World-Messianic-Bible-British-Edition---Standard-Edition.tar	World Messianic Bible, British	World Messianic Bible, British	English	English	4270080
Holy-Bible---English---Worsley-Bible---Standard-Edition.tar	John Worsley New Testament	John Worsley New Testament	English	English	1013760
Holy-Bible---English---Wycliffe-Bible---Standard-Edition.tar	Wycliffe Bible	Wycliffe Bible	English	English	4392960
Holy-Bible---English---Youngs-Literal-Translation---Standard-Edition.tar	Young's Literal Translation	Young's Literal Translation	English	English	4403200
Holy-Bible---Esperanto---Esperanto-Bible---Standard-Edition.tar	Esperanto London Bible	Esperanto London Bible	Esperanto	Esperanto	4085760
Holy-Bible---Estonian---Contemporary---Standard-Edition.tar	Estonian Modern Bible	Pühakiri Kaasaegses Eesti Keeles	Estonian	Eesti	972800
Holy-Bible---Estonian---For-All---Standard-Edition.tar	Estonian Bible	Piibel Kõigile	Estonian	Eesti	522240
Holy-Bible---Etulo---Etulo-Bible---Standard-Edition.tar	Etulo Bible	Utur Bible	Etulo	Utur	1095680
Holy-Bible---Ewe---Word-of-Life---Standard-Edition.tar	Éwé Bible	Biblia Agbenya La	Ewe	Eʋegbe	4352000
Holy-Bible---Falam---Falam-Chin-Bible---Standard-Edition.tar	Falam Chin Bible	Thukam Thar Lente Ṭon	Chin, Falam	Lai	102400
Holy-Bible---Finnish---Finnish-Bible---Standard-Edition.tar	Finnish Bible 1776	Finnish Bible 1776	Finnish	Suomen Kieli	4495360
Holy-Bible---Finnish---Finnish-Pyha-Raamattu---Standard-Edition.tar	Finnish Pyha Raamattu 1933/1938	Finnish Pyha Raamattu 1933/1938	Finnish	Suomen Kieli	4444160
Holy-Bible---Finnish---Open-Living-News---Standard-Edition.tar	Finnish Open Living News	Suomi Avoin Elävä Uutinen	Finnish	Suomen Kieli	1126400
Holy-Bible---Flemish---Flemish-De-Jonge-Bible---Standard-Edition.tar	New Testament, Nicolaas De Jonge	Het Vlaams Nieuwe Testament	Flemish	Vlaams	1054720
Holy-Bible---French---Bonnet-Bovet-Bible---Standard-Edition.tar	Annotated Bible, Bonnet and Bovet	La Bible Annotée de Bonnet et Bovet	French	Français	4587520
Holy-Bible---French---Free-for-the-World---Standard-Edition.tar	French Free Holy Bible for the World	Sainte Bible Libre Pour le Monde	French	Français	4454400
Holy-Bible---French---French-Crampon-Bible---Standard-Edition.tar	Augustin Crampon Bible	La Bible Augustin Crampon	French	Français	4567040
Holy-Bible---French---French-Crampon-Bible-New---Standard-Edition.tar	New Augustin Crampon Bible	Sainte Bible néo-Crampon Libre	French	Français	4556800
Holy-Bible---French---French-Darby-Bible---Standard-Edition.tar	French John Nelson Darby	Française John Nelson Darby	French	Français	4638720
Holy-Bible---French---French-Khan-Bible---Standard-Edition.tar	Zadoc Khan Bible	La Bible de Zadoc Khan	French	Français	3502080
Holy-Bible---French---French-LXX---Standard-Edition.tar	Translation of the LXX by P. GIGUET	Traduction de la LXX par P. GIGUET	French	Français	3450880
Holy-Bible---French---French-LXX-TheoTex---Standard-Edition.tar	LXX by P. GIGUET, TheoTex	Traduction de la LXX par P. GIGUET	French	Français	3491840
Holy-Bible---French---French-Louis-Segond-1910-Bible---Standard-Edition.tar	Louis Segond French Bible 1910	Louis Segond French Bible 1910	French	Français	4536320
Holy-Bible---French---French-Martin---Standard-Edition.tar	French Martin Bible	Bible Française Martin	French	Français	4751360
Holy-Bible---French---French-Oltramare-Bible---Standard-Edition.tar	New Testament, Oltramare	Nouveau Testament, Oltramare	French	Français	1116160
Holy-Bible---French---French-Ostervald-Bible---Standard-Edition.tar	Ostervald French Bible	Ostervald French Bible	French	Français	4515840
Holy-Bible---French---French-Perret-Gentil-Rilliet---Standard-Edition.tar	Perret-Gentil and Rilliet Bible	Bible Perret-Gentil et Rilliet	French	Français	4526080
Holy-Bible---French---French-Stapfer-Bible---Standard-Edition.tar	Stapher New Testament	Nouveau Testament de Stapfer	French	Français	1105920
Holy-Bible---French---French-Synodale-Bible---Standard-Edition.tar	Synodal New Testament and Psalms	Nouveau Testament et Psaumes, Synodale	French	Français	1382400
Holy-Bible---French---Geneva-Bible---Standard-Edition.tar	French Geneva Bible	Le Bible de Genève	French	Français	1126400
Holy-Bible---French---Vulgate-Glaire---Standard-Edition.tar	Glaire French Vulgate	French Vulgate Glaire	French	Français	4679680
Holy-Bible---Gamit---Gamit-Bible---Standard-Edition.tar	Gamit Bible	ગામીત નોવો કરાર	Gamit	Gamit	2897920
Holy-Bible---Gamo---Gamo-Bible---Standard-Edition.tar	Gamo Bible (Ethiopic)	ጌሻ ማጻፋ	Gamo	Gamotso	5765120
Holy-Bible---Gamo---Gamo-Bible-Latin---Standard-Edition.tar	Gamo Bible (Latin)	Geeshsha Mexaafa	Gamo	Gamotso	4249600
Holy-Bible---Gamotso---Gamo---Standard-Edition.tar	Gamo New Testament	Gamo Geesha Maxxafa	Gamotso	Gamotso	1003520
Holy-Bible---Gata---Gata-Didayi-Bible---Standard-Edition.tar	Gata Didayi Bible	ସତ୍‌ ଗାଲି	Gta Asa, Didayi	ଡିଡାୟୀ	3307520
Holy-Bible---Gayil---Gayl-Bible---Standard-Edition.tar	Goyil Bible	ክለ ጫቃ	Gayil	Gayil	1802240
Holy-Bible---Geji---Geji-Bible---Standard-Edition.tar	Geji Bible	Bùù Bible	Geji	Bùù	911360
Holy-Bible---German---German-Albrecht---Standard-Edition.tar	Albrecht New Testament and Psalms	Deutsche Neues Testament, Psalmen	German	Deutsch	1392640
